Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Motilal Oswal Mutual Fund,,,
Motilal Oswal Focused 25 Fund (MOF25),,,
Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
22.1536,21.9321,22.1536,04-Apr-2018
22.5114,22.2863,22.5114,05-Apr-2018
22.675,22.4483,22.675,06-Apr-2018
22.6939,22.467,22.6939,09-Apr-2018
22.6903,22.4634,22.6903,10-Apr-2018
22.658,22.4314,22.658,11-Apr-2018
22.7042,22.4772,22.7042,12-Apr-2018
22.745,22.5176,22.745,13-Apr-2018
22.8546,22.6261,22.8546,16-Apr-2018
22.8709,22.6422,22.8709,17-Apr-2018
22.7807,22.5529,22.7807,18-Apr-2018
22.8206,22.5924,22.8206,19-Apr-2018
22.9055,22.6764,22.9055,20-Apr-2018
23.0081,22.778,23.0081,23-Apr-2018
23.1722,22.9405,23.1722,24-Apr-2018
23.1294,22.8981,23.1294,25-Apr-2018
23.2527,23.0202,23.2527,26-Apr-2018
23.215,22.9829,23.215,27-Apr-2018
23.3859,23.152,23.3859,30-Apr-2018
23.2529,23.0204,23.2529,02-May-2018
23.0525,22.822,23.0525,03-May-2018
22.9819,22.7521,22.9819,04-May-2018
23.0728,22.8421,23.0728,07-May-2018
23.2258,22.9935,23.2258,08-May-2018
23.1608,22.9292,23.1608,09-May-2018
23.1178,22.8866,23.1178,10-May-2018
23.3069,23.0738,23.3069,11-May-2018
23.2966,23.0636,23.2966,14-May-2018
23.2669,23.0342,23.2669,15-May-2018
23.2043,22.9723,23.2043,16-May-2018
23.1265,22.8952,23.1265,17-May-2018
23.0257,22.7954,23.0257,18-May-2018
22.6959,22.4689,22.6959,21-May-2018
22.7784,22.5506,22.7784,22-May-2018
22.6134,22.3873,22.6134,23-May-2018
22.6194,22.3932,22.6194,24-May-2018
22.9793,22.7495,22.9793,25-May-2018
23.1993,22.9673,23.1993,28-May-2018
