Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Nippon India Mutual Fund,,,
Nippon India Gilt Securities Fund-,,,
Nippon India Gilt Securities Fund - Direct Plan Growth Plan - Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
18.2059,18.2059,18.2059,08-Jun-2015
18.2371,18.2371,18.2371,09-Jun-2015
18.1905,18.1905,18.1905,10-Jun-2015
18.136,18.136,18.136,11-Jun-2015
18.1066,18.1066,18.1066,12-Jun-2015
18.1416,18.1416,18.1416,15-Jun-2015
18.12,18.12,18.12,16-Jun-2015
18.1805,18.1805,18.1805,17-Jun-2015
18.3059,18.3059,18.3059,18-Jun-2015
18.4005,18.4005,18.4005,19-Jun-2015
18.3914,18.3914,18.3914,22-Jun-2015
18.3817,18.3817,18.3817,23-Jun-2015
18.342,18.342,18.342,24-Jun-2015
18.2807,18.2807,18.2807,25-Jun-2015
18.2649,18.2649,18.2649,26-Jun-2015
18.2257,18.2257,18.2257,29-Jun-2015
18.2786,18.2786,18.2786,30-Jun-2015
18.3292,18.3292,18.3292,01-Jul-2015
18.3596,18.3596,18.3596,02-Jul-2015
18.383,18.383,18.383,03-Jul-2015
18.4648,18.4648,18.4648,06-Jul-2015
18.4541,18.4541,18.4541,07-Jul-2015
18.4688,18.4688,18.4688,08-Jul-2015
18.4634,18.4634,18.4634,09-Jul-2015
18.4545,18.4545,18.4545,10-Jul-2015
18.3666,18.3666,18.3666,13-Jul-2015
18.4051,18.4051,18.4051,14-Jul-2015
18.3952,18.3952,18.3952,15-Jul-2015
18.3967,18.3967,18.3967,16-Jul-2015
18.4116,18.4116,18.4116,17-Jul-2015
18.4142,18.4142,18.4142,20-Jul-2015
18.4164,18.4164,18.4164,21-Jul-2015
18.4318,18.4318,18.4318,22-Jul-2015
18.4598,18.4598,18.4598,23-Jul-2015
18.4488,18.4488,18.4488,24-Jul-2015
18.4659,18.4659,18.4659,27-Jul-2015
18.5342,18.5342,18.5342,28-Jul-2015
18.5378,18.5378,18.5378,29-Jul-2015
18.5272,18.5272,18.5272,30-Jul-2015
18.5582,18.5582,18.5582,31-Jul-2015
18.5752,18.5752,18.5752,03-Aug-2015
18.5403,18.5403,18.5403,04-Aug-2015
18.5479,18.5479,18.5479,05-Aug-2015
18.5825,18.5825,18.5825,06-Aug-2015
18.5798,18.5798,18.5798,07-Aug-2015
18.6085,18.6085,18.6085,10-Aug-2015
18.6046,18.6046,18.6046,11-Aug-2015
18.6093,18.6093,18.6093,12-Aug-2015
18.6815,18.6815,18.6815,13-Aug-2015
18.7134,18.7134,18.7134,14-Aug-2015
18.7226,18.7226,18.7226,17-Aug-2015
18.7422,18.7422,18.7422,19-Aug-2015
18.7448,18.7448,18.7448,20-Aug-2015
18.6972,18.6972,18.6972,21-Aug-2015
18.5895,18.5895,18.5895,24-Aug-2015
18.6754,18.6754,18.6754,25-Aug-2015
18.714,18.714,18.714,26-Aug-2015
18.7456,18.7456,18.7456,27-Aug-2015
18.7382,18.7382,18.7382,28-Aug-2015
18.7361,18.7361,18.7361,31-Aug-2015
18.7826,18.7826,18.7826,01-Sep-2015
18.7955,18.7955,18.7955,02-Sep-2015
18.7992,18.7992,18.7992,03-Sep-2015
18.7803,18.7803,18.7803,04-Sep-2015
18.7481,18.7481,18.7481,07-Sep-2015
18.7879,18.7879,18.7879,08-Sep-2015
18.8051,18.8051,18.8051,09-Sep-2015
18.7894,18.7894,18.7894,10-Sep-2015
18.7996,18.7996,18.7996,11-Sep-2015
18.8328,18.8328,18.8328,14-Sep-2015
18.8354,18.8354,18.8354,15-Sep-2015
18.8545,18.8545,18.8545,16-Sep-2015
18.9566,18.9566,18.9566,18-Sep-2015
18.9677,18.9677,18.9677,21-Sep-2015
18.9464,18.9464,18.9464,22-Sep-2015
18.9465,18.9465,18.9465,23-Sep-2015
18.9471,18.9471,18.9471,24-Sep-2015
18.9489,18.9489,18.9489,28-Sep-2015
19.1043,19.1043,19.1043,29-Sep-2015
19.2236,19.2236,19.2236,30-Sep-2015
19.2012,19.2012,19.2012,01-Oct-2015
19.2808,19.2808,19.2808,05-Oct-2015
19.2657,19.2657,19.2657,06-Oct-2015
19.2474,19.2474,19.2474,07-Oct-2015
19.2671,19.2671,19.2671,08-Oct-2015
19.2764,19.2764,19.2764,09-Oct-2015
19.23,19.23,19.23,12-Oct-2015
19.2436,19.2436,19.2436,13-Oct-2015
19.2554,19.2554,19.2554,14-Oct-2015
19.2697,19.2697,19.2697,15-Oct-2015
19.2691,19.2691,19.2691,16-Oct-2015
19.2676,19.2676,19.2676,19-Oct-2015
19.2781,19.2781,19.2781,20-Oct-2015
19.2795,19.2795,19.2795,21-Oct-2015
19.2658,19.2658,19.2658,23-Oct-2015
19.2464,19.2464,19.2464,26-Oct-2015
19.2606,19.2606,19.2606,27-Oct-2015
19.2754,19.2754,19.2754,28-Oct-2015
19.245,19.245,19.245,29-Oct-2015
19.2432,19.2432,19.2432,30-Oct-2015
19.2747,19.2747,19.2747,02-Nov-2015
19.2712,19.2712,19.2712,03-Nov-2015
19.2526,19.2526,19.2526,04-Nov-2015
19.2219,19.2219,19.2219,05-Nov-2015
19.2198,19.2198,19.2198,06-Nov-2015
19.1657,19.1657,19.1657,09-Nov-2015
19.2091,19.2091,19.2091,10-Nov-2015
19.2635,19.2635,19.2635,13-Nov-2015
19.2605,19.2605,19.2605,16-Nov-2015
19.2427,19.2427,19.2427,17-Nov-2015
